Event_ID,Target_ID,Debris_ID,Miss_Distance_km,Relative_Velocity_kms,Collision_Angle_deg,Covariance_Trace,Collision_Probability,Risk_Label
EVT_84580,47865,80589,0.482,11.419,129.1,61.318,0.01157,SAFE
EVT_84581,24292,92164,0.741,6.995,125.7,105.779,0.51107,MEDIUM
EVT_84582,37427,89078,9.654,11.182,0.4,308.226,0.54561,MEDIUM
EVT_84583,49736,98619,3.159,11.711,87.2,256.65,0.67936,MEDIUM
EVT_84584,21830,86755,12.759,8.258,102.0,410.726,0.28721,SAFE
EVT_84585,23211,95889,2.809,11.199,69.4,414.934,0.78094,MEDIUM
EVT_84586,49358,81872,46.192,5.572,23.5,337.726,0.10887,SAFE
EVT_84587,26018,81890,3.853,13.464,128.5,303.968,0.46092,MEDIUM
EVT_84588,21099,84351,25.005,10.377,141.2,464.502,0.15934,SAFE
EVT_84589,28305,96012,19.997,12.259,99.2,148.813,0.17262,SAFE
EVT_84590,41429,90194,18.91,5.847,160.8,11.273,0.04386,SAFE
EVT_84591,47439,80443,9.588,8.958,101.8,435.195,0.76994,MEDIUM
EVT_84592,42073,84454,5.145,10.05,80.5,213.538,0.53385,MEDIUM
EVT_84593,44076,97401,1.188,5.164,173.6,269.711,0.66927,MEDIUM
EVT_84594,44978,89297,4.578,7.833,58.6,350.139,0.52238,MEDIUM
EVT_84595,30877,83255,4.458,9.726,135.6,181.735,0.60503,MEDIUM
EVT_84596,24440,89631,32.514,14.969,34.9,32.45,0.05378,SAFE
EVT_84597,32906,83341,1.941,9.145,131.9,176.993,0.45031,MEDIUM
EVT_84598,31597,93467,17.974,5.527,79.3,102.409,0.08657,SAFE
EVT_84599,44512,96861,32.226,7.036,90.0,95.783,0.05453,SAFE
EVT_84600,22741,87843,3.244,8.06,171.0,312.96,0.76456,MEDIUM
EVT_84601,41252,90821,20.604,5.069,95.1,11.771,0.27394,SAFE
EVT_84602,41029,88992,19.304,8.9,147.9,492.205,0.12614,SAFE
EVT_84603,34467,81682,17.513,11.025,91.4,453.319,0.21319,SAFE
EVT_84604,33222,97016,40.748,12.104,46.2,306.34,0.23593,SAFE
EVT_84605,32708,87146,45.465,9.258,82.8,274.219,0.06825,SAFE
EVT_84606,38065,98964,21.213,9.097,45.2,463.58,0.11036,SAFE
EVT_84607,35711,93384,6.417,6.923,50.4,23.482,0.1337,SAFE
EVT_84608,21408,80076,9.355,6.313,5.2,434.219,0.30171,MEDIUM
EVT_84609,24343,80316,0.705,9.607,170.0,409.457,0.91814,HIGH
EVT_84610,36307,80785,10.069,12.649,128.7,66.564,0.06431,SAFE
EVT_84611,29051,82916,17.023,9.408,107.9,25.247,0.07313,SAFE
EVT_84612,20058,95703,5.889,14.973,162.6,223.967,0.45236,MEDIUM
EVT_84613,28083,88707,1.765,13.534,131.2,15.407,0.0645,SAFE
EVT_84614,23005,86912,0.555,10.626,14.9,401.273,0.88577,HIGH
EVT_84615,40439,87290,9.211,14.191,94.2,176.92,0.64434,MEDIUM
EVT_84616,31854,95582,18.061,14.718,145.1,238.687,0.17192,SAFE
EVT_84617,32207,92055,45.786,7.948,8.0,387.238,0.25582,SAFE
EVT_84618,27868,93115,0.954,14.294,45.0,492.907,0.88731,HIGH
EVT_84619,21553,89550,33.407,13.516,151.5,399.408,0.26331,SAFE
EVT_84620,45628,82542,4.495,9.715,83.4,373.589,0.33728,MEDIUM
EVT_84621,30044,88942,2.011,9.345,89.6,345.901,0.73595,MEDIUM
EVT_84622,34056,84393,12.165,14.989,92.8,217.71,0.26694,SAFE
EVT_84623,44705,96415,23.289,10.694,31.5,67.773,0.18978,SAFE
EVT_84624,42218,96668,13.972,12.133,132.5,382.653,0.06415,SAFE
EVT_84625,39230,93658,2.33,9.548,128.0,24.622,0.07361,SAFE
EVT_84626,47364,96672,19.938,9.968,14.8,209.697,0.02647,SAFE
EVT_84627,26581,80524,9.148,11.116,46.7,265.273,0.68394,MEDIUM
EVT_84628,43209,95083,42.099,10.299,37.2,480.309,0.01366,SAFE
EVT_84629,35655,96459,7.334,12.96,107.4,231.463,0.76209,MEDIUM
EVT_84630,36546,86328,7.375,10.214,48.6,376.67,0.71101,MEDIUM
EVT_84631,25654,89291,33.503,11.59,12.6,229.622,0.18322,SAFE
EVT_84632,42448,88087,2.369,13.071,91.1,386.209,0.54515,MEDIUM
EVT_84633,26091,94999,11.123,7.293,124.8,173.256,0.25247,SAFE
EVT_84634,21204,83144,39.346,7.707,27.0,312.236,0.00833,SAFE
EVT_84635,22873,92371,40.135,14.416,12.2,136.909,0.13175,SAFE
EVT_84636,36167,91250,55.15,13.313,10.1,254.495,0.20457,SAFE
EVT_84637,34338,81911,24.856,6.064,28.3,422.807,0.27545,SAFE
EVT_84638,38367,94509,2.781,11.071,111.9,497.802,0.62768,MEDIUM
EVT_84639,47084,80192,4.063,6.307,144.9,148.102,0.74202,MEDIUM
EVT_84640,20878,94152,0.993,14.773,105.9,435.991,0.9158,HIGH
EVT_84641,41655,89387,4.45,5.056,86.1,95.959,0.07474,SAFE
EVT_84642,29329,99898,5.1,12.159,76.1,417.428,0.75385,MEDIUM
EVT_84643,43953,94451,5.824,7.804,119.9,278.715,0.60262,MEDIUM
EVT_84644,29760,93217,10.341,7.47,73.9,317.572,0.14782,SAFE
EVT_84645,24617,80078,36.989,12.778,108.4,250.317,0.0417,SAFE
EVT_84646,36760,95588,22.291,14.519,106.7,178.842,0.28985,SAFE
EVT_84647,44118,95300,2.784,13.436,54.9,273.552,0.51801,MEDIUM
EVT_84648,39288,93424,5.016,14.119,36.1,271.988,0.52149,MEDIUM
EVT_84649,34738,99904,30.421,14.657,154.8,258.064,0.23823,SAFE
EVT_84650,28849,94184,34.176,14.374,142.0,410.297,0.18697,SAFE
EVT_84651,39123,93086,30.473,13.114,9.6,152.455,0.22768,SAFE
EVT_84652,43899,90691,4.738,8.908,138.6,338.033,0.73122,MEDIUM
EVT_84653,35790,96626,3.68,14.169,82.3,342.156,0.71811,MEDIUM
EVT_84654,33869,89785,7.539,6.833,109.4,72.887,0.02167,SAFE
EVT_84655,27891,95428,3.178,14.512,75.9,110.025,0.48339,MEDIUM
EVT_84656,42826,80250,19.78,9.004,92.1,12.273,0.25914,SAFE
EVT_84657,28602,86560,6.111,12.149,18.5,453.231,0.47055,MEDIUM
EVT_84658,23797,80405,7.1,8.666,111.3,355.965,0.53181,MEDIUM
EVT_84659,45928,83695,11.168,13.972,76.2,392.605,0.19629,SAFE
EVT_84660,21489,94182,28.807,12.356,114.2,341.582,0.00048,SAFE
EVT_84661,22477,91527,23.791,14.626,46.2,434.928,0.04533,SAFE
EVT_84662,29745,99284,29.339,5.31,58.9,181.541,0.24934,SAFE
EVT_84663,24696,91559,12.756,8.488,162.4,209.417,0.05378,SAFE
EVT_84664,36777,96198,1.814,6.962,116.5,261.57,0.75958,MEDIUM
EVT_84665,43167,86015,10.323,14.587,145.9,187.27,0.08247,SAFE
EVT_84666,28818,93431,8.957,9.586,32.1,389.558,0.55351,MEDIUM
EVT_84667,23921,95772,6.747,14.849,166.3,75.017,0.05485,SAFE
EVT_84668,47994,85586,22.834,5.455,114.6,326.93,0.17554,SAFE
EVT_84669,43028,94729,13.593,10.474,72.3,32.594,0.10028,SAFE
EVT_84670,43959,86709,2.069,14.685,58.5,157.218,0.52848,MEDIUM
EVT_84671,40323,84220,24.253,9.583,22.7,362.913,0.17961,SAFE
EVT_84672,49276,93626,21.098,14.199,84.4,56.276,0.09586,SAFE
EVT_84673,45962,92022,5.519,10.913,117.6,182.178,0.53936,MEDIUM
EVT_84674,34610,91464,34.497,10.28,100.7,371.453,0.14733,SAFE
EVT_84675,32537,99975,21.117,5.27,104.2,484.054,0.074,SAFE
EVT_84676,20924,97316,14.754,10.384,123.2,161.876,0.07367,SAFE
EVT_84677,29581,97933,0.285,11.909,113.1,437.429,0.9214,HIGH
EVT_84678,30152,95223,46.892,9.923,65.4,201.414,0.1864,SAFE
EVT_84679,46662,82758,42.307,6.107,87.9,74.64,0.1848,SAFE
EVT_84680,35282,80878,6.393,6.705,69.5,174.088,0.52638,MEDIUM
EVT_84681,41790,85528,2.156,13.669,139.3,341.265,0.36325,MEDIUM
EVT_84682,36525,95957,15.256,14.071,79.3,170.14,0.27767,SAFE
EVT_84683,40429,83299,30.917,13.953,106.1,283.976,0.08113,SAFE
EVT_84684,22138,88854,14.233,10.195,28.5,202.386,0.11356,SAFE
EVT_84685,23172,97694,7.547,9.085,17.3,47.657,0.19995,SAFE
EVT_84686,41934,96606,26.889,11.625,72.4,89.516,0.11315,SAFE
EVT_84687,37906,89112,23.81,12.107,126.7,345.805,0.24514,SAFE
EVT_84688,41275,98790,1.273,8.605,100.4,378.853,0.92558,HIGH
EVT_84689,28096,86828,70.849,6.508,170.7,389.498,0.16508,SAFE
EVT_84690,35489,83606,8.487,7.544,19.9,491.766,0.57237,MEDIUM
EVT_84691,45134,80627,9.955,8.751,150.2,297.543,0.32237,MEDIUM
EVT_84692,36940,97236,5.39,5.347,177.2,275.558,0.45179,MEDIUM
EVT_84693,37843,93544,7.322,13.405,70.1,100.906,0.57462,MEDIUM
EVT_84694,24516,99808,22.537,13.829,125.5,447.435,0.23433,SAFE
EVT_84695,44779,96783,10.416,9.434,121.9,372.726,0.28826,SAFE
EVT_84696,47893,92677,5.867,11.912,103.2,213.612,0.50779,MEDIUM
EVT_84697,36951,88241,8.835,12.319,11.4,386.902,0.76411,MEDIUM
EVT_84698,44910,84279,28.904,11.862,174.1,267.336,0.2006,SAFE
EVT_84699,45671,97189,3.826,14.151,159.1,315.983,0.32839,MEDIUM
EVT_84700,34554,92503,6.249,10.959,70.3,395.403,0.46972,MEDIUM
EVT_84701,38090,86898,21.137,10.613,80.7,313.35,0.02935,SAFE
EVT_84702,25817,91820,1.066,11.955,26.8,333.831,0.80167,HIGH
EVT_84703,47826,93443,5.707,10.482,49.2,49.145,0.21271,SAFE
EVT_84704,26638,82910,39.296,13.662,28.7,471.289,0.01217,SAFE
EVT_84705,20499,80393,5.742,10.782,100.1,352.246,0.64323,MEDIUM
EVT_84706,39554,91194,49.586,9.555,70.7,466.514,0.19123,SAFE
EVT_84707,36022,82400,23.247,9.655,12.3,289.263,0.13015,SAFE
EVT_84708,45465,91736,14.807,14.305,99.4,277.895,0.02188,SAFE
EVT_84709,49523,80875,1.357,14.315,48.8,445.91,0.96179,HIGH
EVT_84710,32841,93924,11.426,8.042,144.4,432.187,0.20044,SAFE
EVT_84711,25944,99993,8.298,13.37,102.7,477.649,0.30182,MEDIUM
EVT_84712,49489,83553,11.867,10.988,170.4,367.7,0.094,SAFE
EVT_84713,35421,92561,5.441,8.252,45.1,52.325,0.08569,SAFE
EVT_84714,25657,81455,0.837,12.427,145.5,303.438,0.87484,HIGH
EVT_84715,23547,86747,4.329,10.206,137.6,236.863,0.72389,MEDIUM
EVT_84716,22705,84842,13.599,7.646,23.0,120.384,0.04688,SAFE
EVT_84717,21511,84953,21.973,10.673,68.6,423.624,0.17483,SAFE
EVT_84718,30362,80008,9.196,5.636,38.4,213.617,0.56608,MEDIUM
EVT_84719,35415,88711,1.02,12.19,131.8,224.177,0.69966,MEDIUM
EVT_84720,30085,89523,2.072,9.426,134.0,377.272,0.77295,MEDIUM
EVT_84721,46324,93618,7.114,10.603,21.0,318.396,0.6519,MEDIUM
EVT_84722,45368,81569,7.828,9.041,146.6,341.579,0.54621,MEDIUM
EVT_84723,39339,92678,3.62,8.341,148.2,31.082,0.17486,SAFE
EVT_84724,37356,82401,12.136,9.345,44.5,413.088,0.28204,SAFE
EVT_84725,45096,99199,18.605,13.061,107.0,383.049,0.07431,SAFE
EVT_84726,45712,89002,1.089,14.753,172.1,201.138,0.38921,MEDIUM
EVT_84727,20014,95626,15.138,8.079,96.6,34.143,0.13436,SAFE
EVT_84728,44673,84846,8.249,9.51,26.4,276.049,0.49896,MEDIUM
EVT_84729,45784,93931,6.743,10.438,21.9,171.491,0.72194,MEDIUM
EVT_84730,29526,83502,17.751,13.272,112.0,329.414,0.15918,SAFE
EVT_84731,20613,91461,14.898,13.703,173.7,143.529,0.03362,SAFE
EVT_84732,30652,97896,15.153,9.777,173.4,105.203,0.23139,SAFE
EVT_84733,37727,85997,14.412,6.474,134.3,339.233,0.04433,SAFE
EVT_84734,38384,97433,17.762,7.22,107.9,421.255,0.02973,SAFE
EVT_84735,38211,95499,50.845,5.83,45.5,31.577,0.19536,SAFE
EVT_84736,34436,88260,28.115,13.496,118.0,271.253,0.27374,SAFE
EVT_84737,43747,84635,9.339,9.076,31.9,179.775,0.65093,MEDIUM
EVT_84738,41553,81916,0.503,9.318,155.7,161.853,0.75756,MEDIUM
EVT_84739,41679,80864,11.004,9.248,92.0,490.034,0.15563,SAFE
EVT_84740,21332,91864,39.986,8.846,8.9,203.357,0.02709,SAFE
EVT_84741,37653,82536,1.682,10.756,1.1,408.928,0.80373,HIGH
EVT_84742,34478,96684,24.043,8.275,78.2,309.509,0.03339,SAFE
EVT_84743,28775,81153,24.909,5.934,168.7,229.422,0.07466,SAFE
EVT_84744,30037,88319,14.135,8.439,36.3,394.633,0.05706,SAFE
EVT_84745,25211,96166,23.5,10.831,135.2,37.243,0.19296,SAFE
EVT_84746,29295,88415,5.718,11.496,123.6,68.848,0.08177,SAFE
EVT_84747,30254,90587,7.216,9.253,13.6,451.402,0.77146,MEDIUM
EVT_84748,25622,94093,26.125,9.085,134.8,490.721,0.00566,SAFE
EVT_84749,42079,94928,28.52,7.86,81.4,14.231,0.26909,SAFE
EVT_84750,35938,88163,2.121,11.969,0.7,226.379,0.57278,MEDIUM
EVT_84751,26387,98882,16.09,8.509,170.1,389.055,0.24109,SAFE
EVT_84752,45901,91004,3.792,14.12,117.8,316.882,0.6966,MEDIUM
EVT_84753,34225,89120,4.194,13.956,59.3,204.934,0.45436,MEDIUM
EVT_84754,22053,96608,18.444,7.649,4.7,292.858,0.18611,SAFE
EVT_84755,46717,90593,7.69,7.738,78.5,50.332,0.0859,SAFE
EVT_84756,41112,95487,0.275,8.782,4.2,67.163,0.14654,SAFE
EVT_84757,40062,85593,34.186,6.646,20.8,33.72,0.18063,SAFE
EVT_84758,33410,98983,11.281,14.623,13.0,433.224,0.07554,SAFE
EVT_84759,22987,87245,54.582,10.313,91.9,453.484,0.09343,SAFE
EVT_84760,33707,81512,2.418,12.833,165.8,250.375,0.39143,MEDIUM
EVT_84761,22853,95233,5.131,13.826,55.8,106.786,0.3076,MEDIUM
EVT_84762,33972,97150,16.618,12.328,41.2,280.783,0.03866,SAFE
EVT_84763,49361,93298,22.588,7.4,163.8,150.482,0.15731,SAFE
EVT_84764,34823,89502,10.738,13.349,118.0,399.141,0.00325,SAFE
EVT_84765,24367,86444,17.41,13.686,64.0,379.086,0.20058,SAFE
EVT_84766,35109,90258,20.779,9.138,69.1,224.771,0.04105,SAFE
EVT_84767,39937,88194,1.067,6.509,46.5,209.661,0.51298,MEDIUM
EVT_84768,25810,82946,5.745,10.509,114.5,61.309,0.14852,SAFE
EVT_84769,42724,89976,0.206,11.461,21.6,206.131,0.76323,MEDIUM
EVT_84770,34285,81412,7.731,9.619,178.9,461.016,0.34841,MEDIUM
EVT_84771,40378,81999,4.605,12.11,22.0,296.592,0.60637,MEDIUM
EVT_84772,22229,89315,1.906,14.755,75.3,269.808,0.4721,MEDIUM
EVT_84773,43650,96581,31.029,11.861,60.1,16.473,0.18488,SAFE
EVT_84774,30693,91570,17.978,10.591,121.5,281.343,0.14679,SAFE
EVT_84775,34327,92785,17.213,12.241,51.5,128.26,0.09223,SAFE
EVT_84776,33179,85161,28.105,6.226,140.6,443.212,0.2381,SAFE
EVT_84777,49234,97638,6.3,5.245,89.1,293.811,0.7118,MEDIUM
EVT_84778,40697,95748,41.104,13.31,174.9,84.035,0.21239,SAFE
EVT_84779,47268,91947,7.577,10.492,108.9,127.116,0.73073,MEDIUM
EVT_84780,40782,99259,3.627,14.381,39.0,361.121,0.42313,MEDIUM
EVT_84781,46123,86312,31.16,5.482,10.7,314.13,0.07362,SAFE
EVT_84782,26537,88504,11.792,11.554,77.5,113.206,0.17304,SAFE
EVT_84783,49847,88454,3.922,8.992,145.6,195.26,0.32523,MEDIUM
EVT_84784,46081,81417,36.489,7.899,141.8,330.72,0.12538,SAFE
EVT_84785,38996,98402,5.609,10.57,152.9,257.883,0.72406,MEDIUM
EVT_84786,49859,83190,43.952,12.036,1.3,254.43,0.18388,SAFE
EVT_84787,44440,98870,26.975,5.902,19.7,64.758,0.24894,SAFE
EVT_84788,27822,96105,16.751,10.002,106.6,356.721,0.10869,SAFE
EVT_84789,24639,83333,7.034,9.564,115.4,170.187,0.51163,MEDIUM
EVT_84790,34132,82644,3.799,14.359,86.5,292.145,0.45367,MEDIUM
EVT_84791,37385,96737,3.572,14.321,97.0,101.557,0.46722,MEDIUM
EVT_84792,28195,91549,3.143,6.59,160.1,119.277,0.53177,MEDIUM
EVT_84793,49780,93546,12.679,14.84,141.9,141.027,0.07909,SAFE
EVT_84794,41279,97864,12.096,14.89,84.5,206.964,0.07783,SAFE
EVT_84795,44088,82846,7.277,11.601,143.7,58.798,0.0182,SAFE
EVT_84796,32895,88435,1.842,5.436,151.6,205.084,0.43107,MEDIUM
EVT_84797,37231,99305,4.339,9.301,18.2,496.854,0.33157,MEDIUM
EVT_84798,30969,87616,11.454,8.59,19.0,209.223,0.20305,SAFE
EVT_84799,44177,84478,5.714,9.572,86.9,126.627,0.40306,MEDIUM
EVT_84800,29361,85292,6.402,8.4,128.6,65.041,0.11405,SAFE
EVT_84801,32694,95554,38.821,5.619,159.0,171.644,0.07285,SAFE
EVT_84802,38679,98443,6.773,14.12,166.8,272.328,0.72049,MEDIUM
EVT_84803,39925,87142,11.143,8.562,13.3,274.602,0.18824,SAFE
EVT_84804,29917,93093,3.972,14.969,112.5,237.1,0.30072,MEDIUM
EVT_84805,20221,96124,17.621,11.142,1.6,394.223,0.14952,SAFE
EVT_84806,26553,99684,1.27,7.907,130.1,390.296,0.88865,HIGH
EVT_84807,20393,92999,6.795,10.013,170.9,116.023,0.71499,MEDIUM
EVT_84808,23090,82937,22.463,7.151,64.1,46.622,0.17424,SAFE
EVT_84809,42775,91204,3.243,13.654,64.6,85.851,0.00387,SAFE
EVT_84810,23825,82616,30.964,8.641,50.8,321.251,0.2729,SAFE
EVT_84811,35914,81249,5.808,11.749,13.5,157.702,0.53725,MEDIUM
EVT_84812,42253,81378,0.832,10.222,105.3,484.473,0.81818,HIGH
EVT_84813,20202,97452,26.611,8.636,52.9,79.674,0.27204,SAFE
EVT_84814,32651,92252,10.292,8.841,163.3,111.007,0.06723,SAFE
EVT_84815,48691,85415,2.77,5.079,82.2,83.443,0.1238,SAFE
EVT_84816,43208,89481,5.533,11.935,111.7,169.854,0.36932,MEDIUM
EVT_84817,36440,89763,7.981,12.569,69.9,331.673,0.73437,MEDIUM
EVT_84818,26798,83620,49.63,9.099,87.4,23.744,0.1288,SAFE
EVT_84819,24318,86585,0.005,8.121,13.4,66.75,0.28863,SAFE
EVT_84820,24080,84879,28.321,6.342,121.3,334.975,0.03128,SAFE
EVT_84821,48952,93572,31.167,14.581,100.7,204.629,0.25077,SAFE
EVT_84822,39934,90665,16.56,14.93,168.8,81.046,0.00605,SAFE
EVT_84823,42838,92803,5.477,12.883,69.3,421.578,0.38585,MEDIUM
EVT_84824,37845,88195,14.757,11.404,75.5,356.117,0.23181,SAFE
EVT_84825,45901,86769,0.053,11.205,140.5,50.46,0.22204,SAFE
EVT_84826,20392,86901,1.408,13.616,81.2,125.497,0.41271,MEDIUM
EVT_84827,20780,82451,8.199,5.938,130.3,457.268,0.64798,MEDIUM
EVT_84828,47292,85553,0.316,12.674,119.3,490.155,0.95827,HIGH
EVT_84829,21347,92662,13.234,9.458,126.7,442.706,0.25605,SAFE
EVT_84830,40034,91538,13.214,8.087,109.5,140.207,0.23755,SAFE
EVT_84831,42528,99387,12.247,10.546,83.7,375.304,0.10176,SAFE
EVT_84832,22182,95438,12.454,10.71,48.5,95.157,0.22123,SAFE
EVT_84833,39728,84440,24.136,13.517,18.1,487.336,0.20438,SAFE
EVT_84834,41035,81012,9.507,14.254,141.5,392.892,0.32252,MEDIUM
EVT_84835,41951,94578,0.935,9.121,103.7,64.369,0.11651,SAFE
EVT_84836,28675,94035,25.551,9.447,117.9,201.675,0.25637,SAFE
EVT_84837,20915,94732,5.316,5.661,56.0,408.021,0.77866,MEDIUM
EVT_84838,43780,90883,2.095,10.777,111.5,53.669,0.09686,SAFE
EVT_84839,28659,90673,11.4,8.699,58.8,54.469,0.17293,SAFE
EVT_84840,39571,97830,18.074,10.137,96.8,457.84,0.26454,SAFE
EVT_84841,31179,96330,11.635,5.688,2.7,49.133,0.02243,SAFE
EVT_84842,20639,95268,0.24,9.301,118.9,422.022,0.96285,HIGH
EVT_84843,28000,95033,7.204,7.207,26.6,109.925,0.5005,MEDIUM
EVT_84844,43814,89986,0.282,9.381,166.5,244.683,0.67897,MEDIUM
EVT_84845,34451,84359,12.13,13.291,7.0,88.481,0.05626,SAFE
EVT_84846,30407,95069,0.818,13.658,14.3,142.091,0.59288,MEDIUM
EVT_84847,34790,80668,3.475,10.634,141.8,413.996,0.78264,MEDIUM
EVT_84848,30683,94959,26.759,13.885,3.4,457.348,0.11326,SAFE
EVT_84849,34421,83924,13.146,5.698,179.4,90.814,0.28506,SAFE
EVT_84850,24033,85329,0.951,6.988,12.8,191.303,0.75305,MEDIUM
EVT_84851,30846,90918,28.323,9.896,159.2,18.823,0.17704,SAFE
EVT_84852,22960,83317,2.819,9.497,23.5,140.378,0.3191,MEDIUM
EVT_84853,27634,85283,0.63,8.032,24.7,412.512,0.91664,HIGH
EVT_84854,24710,92259,4.369,14.619,71.3,135.894,0.73745,MEDIUM
EVT_84855,32330,81175,66.52,9.482,151.8,86.36,0.11046,SAFE
EVT_84856,47990,97558,15.069,5.113,13.7,489.511,0.11242,SAFE
EVT_84857,35890,89023,0.298,8.44,152.5,441.935,0.86831,HIGH
EVT_84858,33704,98848,5.324,7.887,130.9,63.694,0.28651,SAFE
EVT_84859,48530,96441,2.981,12.228,53.7,440.655,0.60913,MEDIUM
EVT_84860,20886,86493,1.755,11.783,90.3,405.701,0.86398,HIGH
EVT_84861,46156,88988,41.992,9.128,90.4,292.406,0.16234,SAFE
EVT_84862,21990,89934,17.424,7.539,142.6,383.458,0.09644,SAFE
EVT_84863,32091,85955,0.976,14.696,11.3,185.311,0.65074,MEDIUM
EVT_84864,43466,94050,1.161,13.137,7.2,232.568,0.30528,MEDIUM
EVT_84865,32555,85249,2.894,9.645,139.6,76.617,0.10723,SAFE
EVT_84866,39955,93236,2.489,7.804,150.4,31.991,0.14938,SAFE
EVT_84867,39557,97435,8.924,5.19,149.3,72.769,0.00032,SAFE
EVT_84868,20206,94090,13.832,9.284,173.2,252.798,0.19895,SAFE
EVT_84869,25383,93063,9.36,9.797,114.3,148.562,0.62974,MEDIUM
EVT_84870,43796,97233,3.457,9.183,126.5,311.203,0.75154,MEDIUM
EVT_84871,45087,89384,12.274,7.805,50.6,127.049,0.01,SAFE
EVT_84872,42710,97528,10.738,11.075,166.4,455.471,0.0249,SAFE
EVT_84873,21873,85688,14.735,9.488,126.1,481.836,0.05353,SAFE
EVT_84874,30433,85445,33.422,7.69,36.0,202.358,0.16633,SAFE
EVT_84875,45607,95937,9.797,14.39,30.7,347.094,0.72189,MEDIUM
EVT_84876,47892,98731,18.663,5.993,97.2,260.646,0.06229,SAFE
EVT_84877,26011,93960,37.135,12.275,146.6,349.481,0.2345,SAFE
EVT_84878,27442,87977,7.459,11.204,142.6,492.902,0.57571,MEDIUM
EVT_84879,25379,81628,12.561,11.383,138.6,247.884,0.19574,SAFE
EVT_84880,40375,84007,16.195,5.895,96.1,306.389,0.10219,SAFE
EVT_84881,30683,98071,16.284,9.913,165.6,328.472,0.22893,SAFE
EVT_84882,30352,81795,3.181,13.579,103.4,232.544,0.5213,MEDIUM
EVT_84883,35053,98118,26.886,5.837,59.1,296.255,0.0187,SAFE
EVT_84884,48717,93448,10.858,13.162,120.4,141.323,0.21258,SAFE
EVT_84885,36663,98729,7.79,13.402,54.0,314.072,0.49894,MEDIUM
EVT_84886,20462,86279,33.313,8.645,158.2,440.3,0.14063,SAFE
EVT_84887,24910,85003,34.595,13.438,50.0,207.041,0.22333,SAFE
EVT_84888,40307,88855,17.012,5.546,155.7,55.113,0.20121,SAFE
EVT_84889,24895,82647,12.813,9.86,38.2,13.411,0.05453,SAFE
EVT_84890,25167,85533,6.943,11.947,53.0,409.965,0.67763,MEDIUM
EVT_84891,45022,86765,9.133,9.457,106.7,116.339,0.62545,MEDIUM
EVT_84892,23853,85039,12.834,10.26,26.8,111.803,0.13475,SAFE
EVT_84893,32638,90923,16.052,7.254,70.9,135.98,0.11676,SAFE
EVT_84894,41704,94671,17.374,7.544,16.7,372.576,0.12677,SAFE
EVT_84895,30282,85233,3.841,8.204,9.6,255.55,0.50399,MEDIUM
EVT_84896,49323,86826,59.291,11.727,60.6,296.015,0.14632,SAFE
EVT_84897,22346,86861,20.453,8.561,137.8,82.94,0.26723,SAFE
EVT_84898,48649,81673,15.874,13.699,171.1,341.211,0.25592,SAFE
EVT_84899,39564,87967,54.389,7.942,14.8,231.264,0.00071,SAFE
EVT_84900,47459,94951,3.424,6.177,33.0,118.324,0.61169,MEDIUM
EVT_84901,37624,91910,0.223,7.404,110.8,431.355,0.86975,HIGH
EVT_84902,35705,83730,20.29,6.329,33.5,241.697,0.09742,SAFE
EVT_84903,22873,82076,5.217,7.612,116.0,212.723,0.38752,MEDIUM
EVT_84904,28643,82542,35.566,12.468,156.3,467.042,0.28191,SAFE
EVT_84905,36779,95990,1.514,6.501,31.3,191.963,0.46792,MEDIUM
EVT_84906,26473,92917,0.137,6.701,39.0,266.473,0.52408,MEDIUM
EVT_84907,42999,98994,15.389,8.881,90.8,487.18,0.13795,SAFE
EVT_84908,43441,82180,28.588,13.591,131.9,286.831,0.07029,SAFE
EVT_84909,39619,92485,10.596,6.904,144.5,17.611,0.10898,SAFE
EVT_84910,49123,84104,13.083,14.993,32.4,18.919,0.22119,SAFE
EVT_84911,25553,92234,0.268,12.931,24.9,253.873,0.58799,MEDIUM
EVT_84912,48541,95199,3.437,7.076,73.6,451.808,0.49606,MEDIUM
EVT_84913,27522,98849,5.462,13.539,129.5,16.584,0.28735,SAFE
EVT_84914,31870,91446,6.573,12.105,159.5,374.041,0.57449,MEDIUM
EVT_84915,39121,92897,28.911,10.428,123.6,153.616,0.053,SAFE
EVT_84916,41648,85715,2.078,12.751,66.8,138.743,0.46474,MEDIUM
EVT_84917,40189,92539,18.863,14.312,114.6,277.581,0.00887,SAFE
EVT_84918,47293,84388,3.943,11.751,97.4,175.067,0.61788,MEDIUM
EVT_84919,29935,91496,76.432,6.703,52.1,384.263,0.00072,SAFE
EVT_84920,24774,89241,14.571,11.611,164.0,418.643,0.18923,SAFE
EVT_84921,22358,91719,15.742,9.721,56.2,432.708,0.12265,SAFE
EVT_84922,22527,95911,62.421,6.864,91.2,369.698,0.22541,SAFE
EVT_84923,35003,87231,3.64,14.181,119.0,375.97,0.32101,MEDIUM
EVT_84924,34785,98483,8.096,5.386,169.1,335.723,0.63216,MEDIUM
EVT_84925,33222,85002,13.852,9.481,168.3,462.388,0.12212,SAFE
EVT_84926,27938,81173,32.041,10.265,156.4,132.695,0.28885,SAFE
EVT_84927,42301,98330,14.694,12.883,154.3,168.959,0.26355,SAFE
EVT_84928,27811,89866,1.929,13.847,11.2,316.692,0.97301,HIGH
EVT_84929,28839,87722,27.55,11.486,23.2,339.912,0.13397,SAFE
